,SST_Anomaly
2018-04-04,0.4900000000000002
2018-04-05,0.8523000000000002
2018-04-06,0.7120000000000002
2018-04-07,0.7521000000000002
2018-04-08,0.8889000000000004
2018-04-09,0.7285000000000003
2018-04-10,1.0543000000000002
2018-04-11,1.1475000000000002
2018-04-12,1.0303000000000002
2018-04-13,0.9123000000000002
2018-04-14,0.9189000000000002
2018-04-15,1.0902000000000003
2018-04-16,1.0617000000000003
2018-04-17,1.0405000000000002
2018-04-18,0.9004000000000002
2018-04-19,0.9506000000000001
2018-04-20,1.0981000000000003
2018-04-21,0.9107000000000003
2018-04-22,0.7394000000000002
2018-04-23,0.6204000000000002
2018-04-24,0.4607000000000002
2018-04-25,0.5687000000000003
2018-04-26,0.4797000000000002
2018-04-27,0.7678000000000003
2018-04-28,0.5848000000000002
2018-04-29,0.6475000000000002
2018-04-30,0.7281000000000003
2018-05-01,0.3906000000000001
2018-05-02,0.28370000000000023
2018-05-03,0.07490000000000015
2018-05-04,0.021300000000000152
2018-05-05,-0.030199999999999845
2018-05-06,-0.05029999999999984
2018-05-07,0.19650000000000017
2018-05-08,0.2615000000000002
2018-05-09,0.3346000000000002
2018-05-10,0.2639000000000002
2018-05-11,0.3464000000000002
2018-05-12,0.39170000000000016
2018-05-13,0.5240000000000002
2018-05-14,0.6466000000000002
2018-05-15,0.5379000000000002
2018-05-16,0.7343000000000002
2018-05-17,0.6691000000000003
2018-05-18,0.6069000000000001
2018-05-19,0.6692000000000002
2018-05-20,0.7063000000000001
2018-05-21,0.6769000000000002
2018-05-22,0.5958000000000002
2018-05-23,0.5455000000000001
2018-05-24,0.6730000000000002
2018-05-25,0.8084000000000001
2018-05-26,0.6728000000000003
2018-05-27,0.5012000000000002
2018-05-28,0.6228000000000001
2018-05-29,0.4642000000000002
2018-05-30,0.6266000000000002
2018-05-31,0.7438000000000001
2018-06-01,0.8071000000000002
2018-06-02,0.9206000000000002
2018-06-03,0.9137000000000003
2018-06-04,1.0444000000000002
2018-06-05,1.0239000000000003
2018-06-06,1.0566000000000002
2018-06-07,1.0325000000000004
2018-06-08,1.0657000000000003
2018-06-09,1.1229000000000002
2018-06-10,1.1086000000000005
2018-06-11,1.1012000000000002
2018-06-12,1.0592000000000004
2018-06-13,1.0487000000000002
2018-06-14,1.0236000000000003
2018-06-15,1.0354000000000003
2018-06-16,1.0248000000000004
2018-06-17,1.0875000000000004
2018-06-18,1.0616000000000003
2018-06-19,1.0368000000000002
2018-06-20,1.0915000000000004
2018-06-21,1.1570000000000005
2018-06-22,1.1743000000000001
2018-06-23,1.1851000000000003
2018-06-24,1.1888
2018-06-25,1.1763000000000001
2018-06-26,1.2006000000000001
2018-06-27,1.2688000000000001
2018-06-28,1.3429000000000004
2018-06-29,1.3349000000000004
2018-06-30,1.2789000000000004
2018-07-01,1.1835000000000002
2018-07-02,1.2180000000000004
2018-07-03,1.1851000000000003
2018-07-04,1.1418000000000001
2018-07-05,0.9382000000000001
2018-07-06,1.0154000000000003
2018-07-07,0.9744000000000003
2018-07-08,0.9624000000000004
2018-07-09,0.9854000000000003
2018-07-10,0.8746000000000002
2018-07-11,0.7307000000000002
2018-07-12,0.7039000000000002
2018-07-13,0.5452000000000002
2018-07-14,0.5394000000000002
2018-07-15,0.5853000000000003
2018-07-16,0.5587000000000003
2018-07-17,0.4725000000000002
2018-07-18,0.30570000000000014
2018-07-19,0.42680000000000023
2018-07-20,0.4104000000000002
2018-07-21,0.49660000000000026
2018-07-22,0.5974000000000003
2018-07-23,0.6162000000000003
2018-07-24,0.3824000000000002
2018-07-25,0.27640000000000015
2018-07-26,0.0323000000000001
2018-07-27,0.27850000000000014
2018-07-28,0.3244000000000002
2018-07-29,0.33070000000000016
2018-07-30,0.3313000000000002
2018-07-31,0.40040000000000014
2018-08-01,0.5065000000000001
2018-08-02,0.4929000000000002
2018-08-03,0.44300000000000017
2018-08-04,0.47080000000000016
2018-08-05,0.5093000000000001
2018-08-06,0.5164000000000002
2018-08-07,0.6615000000000002
2018-08-08,0.8278000000000003
2018-08-09,0.8462000000000003
2018-08-10,0.9407000000000003
2018-08-11,0.9925000000000004
2018-08-12,0.9452000000000004
2018-08-13,0.8083000000000002
2018-08-14,0.8514000000000003
2018-08-15,0.9037000000000003
2018-08-16,0.8924000000000002
2018-08-17,0.9358000000000003
2018-08-18,0.9568000000000003
2018-08-19,1.0160000000000002
2018-08-20,1.0537000000000003
2018-08-21,1.0590000000000004
2018-08-22,1.0827000000000002
2018-08-23,1.0655000000000003
2018-08-24,1.0583000000000002
2018-08-25,1.0727000000000002
2018-08-26,1.0696000000000003
2018-08-27,1.0735000000000006
2018-08-28,1.0453000000000001
2018-08-29,1.0733000000000004
2018-08-30,1.0571000000000004
2018-08-31,0.9944000000000002
2018-09-01,1.0469000000000004
2018-09-02,1.0677000000000003
2018-09-03,1.1127000000000002
2018-09-04,1.1203000000000005
2018-09-05,1.1180000000000005
2018-09-06,1.0658000000000003
2018-09-07,0.9946000000000004
2018-09-08,1.0865000000000005
2018-09-09,1.1066000000000005
2018-09-10,1.1531000000000005
2018-09-11,1.2178000000000002
2018-09-12,1.0791000000000004
2018-09-13,0.9926000000000001
2018-09-14,0.8477000000000002
2018-09-15,0.7209000000000003
2018-09-16,0.7965000000000002
2018-09-17,0.9149000000000003
2018-09-18,0.9940000000000003
2018-09-19,1.0006000000000004
2018-09-20,1.1186000000000003
2018-09-21,1.1376000000000002
2018-09-22,1.1875000000000002
2018-09-23,1.1575000000000004
2018-09-24,1.1693000000000002
2018-09-25,1.2258000000000002
2018-09-26,1.2182000000000002
2018-09-27,1.2976
2018-09-28,1.3113000000000001
2018-09-29,1.3446000000000005
2018-09-30,1.3478000000000003
2018-10-01,1.3004000000000002
2018-10-02,1.2806000000000004
2018-10-03,1.2495000000000003
2018-10-04,1.2122000000000002
2018-10-05,1.1845000000000006
2018-10-06,1.2000000000000004
2018-10-07,1.2405000000000002
2018-10-08,1.2652000000000003
2018-10-09,1.2102000000000002
2018-10-10,1.2189
2018-10-11,1.2179000000000004
2018-10-12,1.2134000000000003
2018-10-13,1.2378000000000002
2018-10-14,1.2608000000000001
2018-10-15,1.2866000000000004
2018-10-16,1.3316000000000003
